,STAID,STANAME,CLASS,STATE,COMID,distance,DRAIN_SQKM,flowline_drainage_area,area_difference_pct,match_quality,quality_rank
2421,06130500,Musselshell River at Mosby MT,Non-ref,MT,74004966,0.00016666666667219943,20254.34,20305.38506286291,0.2520203712533286,excellent,0
2475,06313500,"POWDER RIVER AT SUSSEX, WY",Non-ref,WY,74016929,0.0007883433776804379,7990.048,8010.250168782908,0.2528416447924756,excellent,0
1548,13337500,SF CLEARWATER RIVER NR ELK CITY ID,Non-ref,ID,78020251,1.4142141818160437e-08,675.7767,677.4869542982533,0.25307979666260905,excellent,0
7314,02268903,"KISSIMMEE RIVER AT S-65,NEAR LAKE WALES, FLA.",Non-ref,FL,73021580,0.0003456999999968957,4173.207,4183.794135668844,0.25369303916254293,excellent,0
3863,05317000,"COTTONWOOD RIVER NEAR NEW ULM, MN",Non-ref,MN,74017198,0.0007793943074428578,3382.029,3390.6337830811967,0.2544266498364363,excellent,0
5066,05540060,"KRESS CREEK AT WEST CHICAGO, IL",Non-ref,IL,74026421,0.0,48.6288,48.752608912848814,0.2545999754236493,excellent,0
2744,08383500,"PECOS RIVER NEAR PUERTO DE LUNA, NM",Non-ref,NM,75001911,0.0006434765989842762,10462.74,10489.431398095025,0.25510906411728523,excellent,0
1725,06024540,Big Hole River bl Mudd Cr nr Wisdom MT,Non-ref,MT,74010854,9.361861165455406e-05,3299.167,3307.625707365675,0.2563891844721807,excellent,0
2743,08383000,"PECOS RIVER AT SANTA ROSA, NM",Non-ref,NM,75000800,5.9704167006137357e-05,7045.309,7063.407862350032,0.2568923854160491,excellent,0
2016,06200000,Boulder River at Big Timber MT,Non-ref,MT,74011083,0.00028560042890759564,1363.8,1360.2861825823732,0.2576490260761693,excellent,0
1860,10130500,"WEBER RIVER NEAR COALVILLE, UT",Non-ref,UT,77006729,0.0005690276830005314,1107.946,1105.0879754123314,0.25795702928378494,excellent,0
7056,02015700,"BULLPASTURE RIVER AT WILLIAMSVILLE, VA",Ref,VA,73007072,0.0005099533333208228,285.4062,284.66895385967615,0.2583146898434097,excellent,0
597,14316455,"N.UMPQUA R BLW SODA SPGS RESV, NR TOKETEE FALLS,OR",Non-ref,OR,78024572,0.0004346666667061072,1127.295,1124.3817108186754,0.25843183739169173,excellent,0
1613,09502800,"WILLIAMSON VALLEY WASH NEAR PAULDEN, AZ.",Non-ref,AZ,77028565,0.0005027293511823903,660.2913,661.9988924498167,0.25861198683319464,excellent,0
6904,01543000,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",Ref,PA,73003495,0.0003429632880246865,705.4974,703.667171820542,0.25942380219374356,excellent,0
3655,07152000,"Chikaskia River near Blackwell, OK",Non-ref,OK,74053953,0.0003398119488174465,4855.722,4868.345803438202,0.25997788667065846,excellent,0
2448,06306250,"PRAIRIE DOG CREEK NEAR ACME, WY",Non-ref,WY,74011268,0.00021100000000728866,933.723,936.1510769050936,0.26004252921837523,excellent,0
6659,03464000,"CANE RIVER NEAR SIOUX, NC",Non-ref,NC,74055682,0.0004439200000092569,407.5092,408.5722864178274,0.26087421285884543,excellent,0
379,12027500,"CHEHALIS RIVER NEAR GRAND MOUND, WA",Non-ref,WA,78017932,0.0001413933333225259,2326.556,2332.657394122345,0.26225004351260095,excellent,0
7693,02066000,"ROANOKE (STAUNTON) RIVER AT RANDOLPH, VA",Non-ref,VA,73008054,0.0006914433333378156,7686.307,7706.5026244638475,0.2627480851837912,excellent,0
3618,06884025,"LITTLE BLUE R AT HOLLENBERG, KS",Non-ref,KS,74037579,0.00013552644269404883,7171.954,7190.799101701146,0.2627610509095099,excellent,0
8192,11477000,EEL R A SCOTIA CA,Non-ref,CA,77006259,0.00014282666666787236,8062.434,8083.7449481996755,0.2643240019040813,excellent,0
3381,08086212,"Hubbard Ck bl Albany, TX",Ref,TX,75006376,0.00013700665288117418,1584.818,1589.0130234004675,0.26470064073398725,excellent,0
6602,03177710,"BLUESTONE RIVER AT FALLS MILLS, VA",Non-ref,VA,74048478,0.00017700000002207616,114.8751,115.17927428404327,0.26478695909145705,excellent,0
3762,08093360,"Aquilla Ck abv Aquilla, TX",Non-ref,TX,75006745,0.0005629999999996471,658.7487,660.4975578501279,0.2654817914825386,excellent,0
5698,04142000,"RIFLE RIVER NEAR STERLING, MI",Non-ref,MI,72051870,0.0005705951030412674,864.9909,867.2971678016705,0.2666233600458126,excellent,0
5975,02338000,"CHATTAHOOCHEE RIVER NEAR WHITESBURG, GA",Non-ref,GA,73014857,0.0008225231070562965,6250.633,6267.3131353500185,0.26685513851186987,excellent,0
2880,07106500,"FOUNTAIN CREEK AT PUEBLO, CO.",Non-ref,CO,74046194,0.0008027990922280081,2404.412,2410.8489918284477,0.26771584189597475,excellent,0
756,11442500,SF AMERICAN R BL SILVER C NR POLLOCK PINES CA,Non-ref,CA,77014472,0.0001790677212520896,1162.639,1159.5209840611599,0.2681843580715955,excellent,0
2336,09135900,"LEROUX CREEK AT HOTCHKISS, CO.",Non-ref,CO,77013929,0.0003366833333160457,172.6398,173.10449706684315,0.2691714580549465,excellent,0
3809,08164600,"Garcitas Ck nr Inez, TX",Ref,TX,75019325,0.00029131928971347826,253.9206,254.60481823912545,0.26946149273648634,excellent,0
4576,06928000,"Gasconade River near Hazelgreen, MO",Ref,MO,74046652,9.26663436702847e-05,3274.775,3283.60408668473,0.26960895587422345,excellent,0
3613,06881500,BIG BLUE R AT BEATRICE NEBR,Non-ref,NE,74030240,6.666666669019605e-05,10081.13,10053.770155157712,0.271396607744243,excellent,0
5868,03286500,"KENTUCKY RIVER AT LOCK 7 AT HIGHBRIDGE, KY",Non-ref,KY,74045518,0.00033166666669615097,13045.5,13080.921866161409,0.27152555410991236,excellent,0
6534,03106000,"Connoquenessing Creek near Zelienople, PA",Non-ref,PA,74031017,0.00019410788250642777,921.4443,923.9564943247333,0.27263659070149837,excellent,0
1948,09400568,"POLACCA WASH NEAR SECOND MESA, AZ",Non-ref,AZ,77021639,0.00029297790967049956,2354.628,2348.2077017028955,0.272667202509468,excellent,0
4363,07359001,"Ouachita River below Remmel Dam at Jones Mill, AR",Non-ref,AR,74061867,0.0006467899999904603,4003.589,4014.566666084059,0.2741956300723903,excellent,0
2850,06760000,"SOUTH PLATTE RIVER AT BALZAC, CO.",Non-ref,CO,74029474,0.0006437830119206234,43451.07,43331.185048141866,0.27590793933989133,excellent,0
3678,07229300,"Walnut Creek at Purcell, OK",Non-ref,OK,74062966,0.00036874825047846714,523.4535,524.9072621916358,0.27772518316065525,excellent,0
4932,02488700,"WHITESAND CREEK NR OAKVALE, MS",Ref,MS,74070264,0.0002777733333125809,352.26,351.27875250770484,0.2785577392537199,excellent,0
8724,01053600,Androscoggin River below Bog Brook at Cambridge NH,Non-ref,NH,73000591,0.00027766666666195766,3047.351,3055.8452541207184,0.27874222958623157,excellent,0
1075,12458000,"ICICLE CREEK ABV SNOW CR NR LEAVENWORTH, WASH.",Ref,WA,78016007,0.0007127366666637158,499.3668,500.76244806312286,0.27948355059304075,excellent,0
7221,02161000,"BROAD RIVER AT ALSTON, SC",Non-ref,SC,73011032,0.0008218702117711259,12362.8,12397.422876477827,0.2800569165385508,excellent,0
6046,02343801,"CHATTAHOOCHEE RIVER NEAR COLUMBIA, AL",Non-ref,GA,73017683,0.0006257633333319745,21230.02,21289.670219366908,0.280971093606636,excellent,0
7585,01634000,"N F SHENANDOAH RIVER NEAR STRASBURG, VA",Non-ref,VA,73006736,0.00012208434277180904,1995.23,2000.8400859691455,0.28117490059519606,excellent,0
1362,12420500,"SPOKANE RIVER AT GREENACRES, WA",Non-ref,WA,78015584,0.00010000000000331967,10762.29,10731.99663054939,0.28147698538703236,excellent,0
7037,03069870,"CHEAT RIVER AT HWY 50 NEAR ROWLESBURG, WV",Ref,WV,74037695,6.0333333308904e-05,2350.885,2357.5290181778805,0.28261774514194854,excellent,0
539,14145500,"M F WILLAMETTE R AB SALT CR., NR OAKRIDGE, OREG",Non-ref,OR,78024606,0.00032561666667163536,1016.985,1019.8663415975841,0.2833219366641674,excellent,0
1678,06092000,Two Medicine River near Browning MT,Non-ref,MT,74001939,2.389333331365151e-05,831.0069,833.367770703253,0.2840976053571877,excellent,0
5985,02388000,"WEST ARMUCHEE CREEK NEAR SUBLIGNA, GA.",Ref,GA,73013955,0.0005863462239058664,94.57471,94.84381346969666,0.2845406237002045,excellent,0
6165,03230800,Deer Creek at Mount Sterling OH,Non-ref,OH,74039140,0.0003631000000154927,594.3465,596.0391069371516,0.2847845385060054,excellent,0
3219,05054500,"SHEYENNE RIVER ABOVE HARVEY, ND",Non-ref,ND,71047319,0.0006779079851791357,1170.561,1173.89990449448,0.2852396837482349,excellent,0
1491,09415250,"VIRGIN RV ABV LAKE MEAD NR OVERTON, NV",Non-ref,NV,77020728,0.00042685679357879305,15327.62,15371.444060962776,0.28591562788466535,excellent,0
1727,06025500,Big Hole River near Melrose MT,Non-ref,MT,74010077,0.0005206662932054554,6405.925,6424.2569952932845,0.2861724933289776,excellent,0
8211,11472150,EEL R NR DOS RIOS CA,Non-ref,CA,77006608,0.00012042000003020806,1368.562,1364.6403940614175,0.2865493809255546,excellent,0
4155,05231000,"PINE RIVER AT CROSS LAKE DAM, AT CROSS LAKE, MN",Non-ref,MN,74005297,0.000574132993966097,1442.752,1446.8898926010534,0.2868055356051081,excellent,0
4283,06918740,"Little Sac River near Morrisville, MO",Non-ref,MO,74047355,0.0006472199999905115,609.8481,611.6006495012703,0.287374757955335,excellent,0
5339,04101500,"ST. JOSEPH RIVER AT NILES, MI",Non-ref,MI,72058127,4.713333331096692e-05,9623.396,9595.706701161342,0.2877289767422949,excellent,0
4479,05410490,"KICKAPOO RIVER AT STEUBEN, WI",Non-ref,WI,74017323,0.0002596499999683033,1779.488,1784.6090111638925,0.28778003357665183,excellent,0
2285,09093700,"COLORADO RIVER NEAR DE BEQUE, CO.",Non-ref,CO,77006210,2.1449999991318695e-05,19072.35,19127.384971352345,0.28855894188365083,excellent,0
2645,07087200,"ARKANSAS RIVER AT BUENA VISTA, CO.",Non-ref,CO,74038918,0.00018089441375549432,1669.15,1673.9697470017736,0.2887545757884864,excellent,0
3254,06453500,"PONCA CREEK AT ANOKA, NEBR.",Ref,NE,74023165,0.00017677433829980347,1305.347,1309.1282276965069,0.2896722248189105,excellent,0
3069,06360500,MOREAU R NEAR WHITEHORSE SD,Ref,SD,74010462,1.6213333317693923e-05,12654.96,12691.622354833036,0.2897073940418395,excellent,0
4422,08041500,"Village Ck nr Kountze, TX",Ref,TX,75012153,0.0008079014240852245,2228.481,2222.0194565935794,0.28995281568121006,excellent,0
6402,02390140,"SETTINGDOWN CREEK NEAR BALL GROUND, GA",Non-ref,GA,73013568,0.00031914086059878406,130.905,131.28547089691125,0.29064657340151123,excellent,0
5260,02472000,"LEAF RIVER NR COLLINS, MS",Ref,MS,73017623,0.00027777333333744997,1927.134,1932.7367041236953,0.29072727291902256,excellent,0
8635,01135000,"MOOSE RIVER AT ST. JOHNSBURY, VT",Ref,VT,73000849,0.00017070264805197347,334.305,333.32998710204816,0.291653698853395,excellent,0
642,10309000,"EAST FORK CARSON RIVER NEAR GARDNERVILLE, NV",Non-ref,NV,77014543,0.0004522733333516272,925.4421,928.14760938651,0.2923477748105491,excellent,0
258,11176600,ARROYO VALLE A PLEASANTON CA,Non-ref,CA,77015290,0.00023471000000085948,443.9601,442.6599607907396,0.2928504631971224,excellent,0
2774,06334500,LITTLE MISSOURI R AT CAMP CROOK SD,Non-ref,SD,74010513,0.00040833666666628693,5078.411,5093.298010813027,0.2931430877301343,excellent,0
8723,01053500,"Androscoggin River at Errol, NH",Non-ref,NH,73000610,0.00035756644900211297,2701.495,2709.4262667278767,0.2935880587554982,excellent,0
6621,03198350,"CLEAR FORK AT WHITESVILLE, WV",Ref,WV,74048431,0.00011133333330803907,165.0266,165.51138242925114,0.2937601751785109,excellent,0
1341,10251300,"AMARGOSA RIVER AT TECOPA, CA",Non-ref,CA,77020958,0.00015546921095826503,7995.516,7971.907728423547,0.29526889292013614,excellent,0
282,11303000,STANISLAUS R A RIPON CA,Non-ref,CA,77014027,0.0003492200000110302,2864.942,2856.4700465249616,0.29571116884873727,excellent,0
1529,12388200,Jocko River at Dixon MT,Non-ref,MT,78015915,0.0006299999999868078,1002.155,1005.1193861482599,0.295801163319038,excellent,0
3693,07331000,"Washita River near Dickson, OK",Non-ref,OK,74061126,0.0007394666666868944,18573.98,18628.9533254096,0.2959695520809167,excellent,0
1718,06016000,Beaverhead River at Barretts MT,Non-ref,MT,74010080,0.00015749625037948545,7070.924,7091.880952236214,0.2963820886239821,excellent,0
5636,02374250,"CONECUH RIVER AT STATE HWY 41 NEAR BREWTON, AL.",Non-ref,AL,73017762,0.00030099178653637197,6857.865,6878.1987223782335,0.29650222595857006,excellent,0
7125,02100500,"DEEP RIVER AT RAMSEUR, NC",Non-ref,NC,73009519,0.0006211334720890216,920.5353,923.2667840313043,0.2967277877669941,excellent,0
2227,06235500,"LITTLE WIND RIVER NEAR RIVERTON, WY",Non-ref,WY,74022869,0.0007926233333321875,4934.026,4948.669374659464,0.2967834920096472,excellent,0
3461,08183500,"San Antonio Rv nr Falls City, TX",Non-ref,TX,75017928,1.437783789048472e-05,5464.457,5480.715242411449,0.29752713602557246,excellent,0
3072,06441500,BAD R NEAR FORT PIERRE SD,Ref,SD,74017150,1.769666668849368e-05,8152.545,8176.8396405666945,0.29800069262658957,excellent,0
360,12045500,"ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES, WA",Non-ref,WA,78014054,0.0007841719922594628,695.3868,697.459810254785,0.2981089452352279,excellent,0
7725,02087183,"NEUSE RIVER NEAR FALLS, NC",Non-ref,NC,73009439,0.0008333333333676637,1998.355,2004.3323029654227,0.2991111672061632,excellent,0
4931,02488500,"PEARL RIVER NR MONTICELLO, MS",Non-ref,MS,74069959,0.00039284260037283843,12917.69,12878.984743697249,0.2996298587653975,excellent,0
3160,08081000,"Salt Fk Brazos Rv nr Peacock, TX",Non-ref,TX,75002060,0.0008121813474802803,11884.99,11920.685889408955,0.30034429485388564,excellent,0
5360,03323500,WABASH RIVER AT HUNTINGTON IND,Non-ref,IN,74030458,0.0008006357950984839,1987.008,1992.9849705424053,0.3008025404228517,excellent,0
6262,03455000,"FRENCH BROAD RIVER NEAR NEWPORT, TN",Non-ref,TN,74054180,0.0008083409020505426,4799.169,4813.619435932486,0.3011028770290538,excellent,0
5938,03417500,"CUMBERLAND RIVER AT CELINA, TN",Non-ref,TN,74053650,0.0008071553196529978,18923.33,18980.40399313566,0.3016064991502995,excellent,0
5845,03276500,"WHITEWATER RIVER AT BROOKVILLE, IND",Non-ref,IN,74037774,0.000720980216229109,3172.92,3163.324246118799,0.3024265938378935,excellent,0
6276,03461500,"PIGEON RIVER AT NEWPORT, TN",Non-ref,TN,74054095,0.0005725255045528515,1731.438,1736.6868791458567,0.3031514351571678,excellent,0
3232,06470878,JAMES RIVER AT ND-SD STATE LINE,Non-ref,SD,74009564,0.00010233333331655103,13773.15,13731.36360460785,0.30339025852582485,excellent,0
4669,08015500,"CALCASIEU RIVER NR KINDER, LA",Non-ref,LA,74071317,0.0003339123212113325,4442.451,4428.94843405376,0.30394406030004345,excellent,0
4928,02486000,"PEARL RIVER AT JACKSON, MS",Non-ref,MS,74069994,0.00019642719274467267,8203.883,8178.86967292386,0.30489619459638606,excellent,0
4598,07056000,"Buffalo River near St. Joe, AR",Ref,AR,74054948,7.463747778254132e-05,2149.364,2155.9432215274524,0.30610085250577934,excellent,0
2268,09306290,"WHITE RIVER BELOW BOISE CREEK, NEAR RANGELY, CO.",Non-ref,CO,77006335,0.00030664999999174825,6559.255,6579.337545819246,0.30617114015609626,excellent,0
2687,08247500,"SAN ANTONIO RIVER AT ORTIZ, CO.",Non-ref,NM,75000163,0.00029914666666286394,300.735,299.81077928458376,0.3073206362466139,excellent,0
6366,02335000,"CHATTAHOOCHEE RIVER NEAR NORCROSS, GA",Non-ref,GA,73011555,0.00027777333333744997,3032.42,3041.7608385473854,0.30803248057278915,excellent,0
2994,06445685,WHITE RIVER NEAR NEBRASKA-SOUTH DAKOTA STATE LINE,Non-ref,SD,74016820,0.00030785072232118336,3540.737,3551.646710930534,0.3081197764909946,excellent,0
8626,04282525,"NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT",Ref,VT,72052071,0.0006606734358936814,300.987,301.916300261268,0.3087509630874413,excellent,0
6227,03400500,"POOR FORK AT CUMBERLAND, KY",Non-ref,KY,74054130,0.0001795509108907096,212.9697,212.31154416086116,0.30903731335435436,excellent,0
6286,03500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",Ref,NC,74063021,0.000392835529296905,361.1439,362.2640442909124,0.3101656405971236,excellent,0
7187,02146000,"CATAWBA RIVER NEAR ROCKHILL, SC",Non-ref,SC,73011426,0.0009639833333139337,7887.976,7912.475753423501,0.3105961963309944,excellent,0
8450,01205700,"EAST BRANCH NAUGATUCK RIVER AT TORRINGTON, CONN",Non-ref,CT,73004578,9.663666661907655e-05,36.1809,36.29342894442673,0.3110175380566213,excellent,0
4138,05129115,"VERMILION RIVER NR CRANE LAKE, MN",Ref,MN,71044075,0.00043977799147662343,2357.585,2364.9959813864793,0.31434630719483314,excellent,0
4696,05393500,"SPIRIT RIVER AT SPIRIT FALLS, WI",Ref,WI,74011916,0.0005118156733589932,220.4352,221.1285729857724,0.3145473072233403,excellent,0
2875,07105800,"FOUNTAIN CREEK AT SECURITY, CO.",Non-ref,CO,74039171,0.00017964990588343666,1316.769,1312.6268862417994,0.3145664697604966,excellent,0
5337,04101000,"ST. JOSEPH RIVER AT ELKHART, IND",Non-ref,IN,72058135,4.916333332261046e-05,8746.854,8774.398706662345,0.31490987116448454,excellent,0
2351,09358000,"ANIMAS RIVER AT SILVERTON, CO.",Non-ref,CO,77016209,0.00023758787846667084,182.4687,181.89175432876755,0.3161888429261925,excellent,0
2473,06312500,"POWDER RIVER NEAR KAYCEE, WYO.",Non-ref,WY,74017427,0.00030383333331229773,2588.654,2596.840121866799,0.31623082369444167,excellent,0
1777,13032500,SNAKE RIVER NR IRWIN ID,Non-ref,ID,78024158,0.00019641540761560492,13424.32,13466.847156677532,0.3167918872429428,excellent,0
3950,06913500,"MARAIS DES CYGNES R NR OTTAWA, KS",Non-ref,KS,74037542,0.00019033002231543393,3242.405,3252.6770572776977,0.3168036466048354,excellent,0
1421,13237920,MIDDLE FORK PAYETTE RIVER NR CROUCH ID,Ref,ID,78022214,2.3570223467895594e-07,874.8054,877.5829273309462,0.3175023074784648,excellent,0
5807,03245500,Little Miami River at Milford OH,Non-ref,OH,74038584,0.0001948314884174198,3114.545,3124.455433879325,0.31819844886893445,excellent,0
4278,06917060,"Little Osage River at Horton, MO",Non-ref,MO,74046795,0.0006393333333534202,1289.278,1293.381123478105,0.31824970860474544,excellent,0
8752,01043500,"DEAD RIVER NEAR DEAD RIVER, ME",Non-ref,ME,73000612,0.0002081722363822814,1343.69,1339.4099201742383,0.31853179124364484,excellent,0
5283,02479310,"PASCAGOULA RIVER AT GRAHAM FERRY, MS",Non-ref,MS,73020273,2.357022603028539e-06,21289.14,21356.962353227675,0.3185772334048026,excellent,0
8528,01116500,"PAWTUXET RIVER AT CRANSTON, RI",Non-ref,RI,73003545,0.000100556666680518,525.0195,523.3416671912419,0.3195753317273217,excellent,0
5882,03290500,"KENTUCKY RIVER AT LOCK 2 AT LOCKPORT, KY",Non-ref,KY,74037260,0.0009952928638919515,16007.57,16058.773891650098,0.31987298290807875,excellent,0
2957,06400500,CHEYENNE R NEAR HOT SPRINGS SD,Non-ref,SD,74016468,0.000352537513848992,22588.42,22660.7054966902,0.3200113008798376,excellent,0
7611,01646000,"DIFFICULT RUN NEAR GREAT FALLS, VA",Non-ref,VA,73007551,0.00011012666666943004,149.8617,150.3417170442028,0.32030668556594644,excellent,0
6201,03250190,"SLATE CREEK AT HIGHWAY 713 NR MT. STERLING, KY",Non-ref,KY,74048293,8.166666667364098e-05,218.421,217.72134880991013,0.3203223087935074,excellent,0
4325,07188838,"Little Sugar Creek near Pineville, MO",Non-ref,MO,74055533,6.433333335564839e-05,505.6659,507.287283673652,0.3206432693309876,excellent,0
4705,04073473,"PUCHYAN RIVER DS N. LAWSON DRIVE NR GREEN LAKE, WI",Non-ref,WI,72052172,0.00016466666667724894,277.8237,278.7156397671514,0.3210452409752759,excellent,0
8168,02047000,"NOTTOWAY RIVER NEAR SEBRELL, VA",Non-ref,VA,73008085,0.0004597608291338692,3731.432,3743.41166137966,0.32104729175448543,excellent,0
986,12155300,"PILCHUCK RIVER NEAR SNOHOMISH, WA",Non-ref,WA,78015771,0.0005668639362549908,333.4392,332.3685961044124,0.32107919392429674,excellent,0
4358,07340500,"Cossatot River near DeQueen, AR",Non-ref,AR,74062382,0.0005555555555218916,935.3754,938.3819774155063,0.32143002857529557,excellent,0
6778,02197320,"SAVANNAH R. NR JACKSON, SC",Non-ref,SC,73014547,0.000220605530606851,21002.66,21070.35434235595,0.32231318488205607,excellent,0
4604,07060500,"White River at Calico Rock, AR",Non-ref,AR,74053822,0.0009230312649249764,25801.86,25885.041589973844,0.3223860216815496,excellent,0
466,14194150,"SOUTH YAMHILL RIVER AT MCMINNVILLE, OR",Non-ref,OR,78019864,3.9833681986660534e-05,1357.946,1353.5675285684802,0.3224333980526292,excellent,0
3844,05046000,"OTTER TAIL RIVER BL ORWELL D NR FERGUS FALLS, MN",Non-ref,MN,71048405,0.00040776255347698954,4501.151,4515.693566202892,0.3230854997508854,excellent,0
2925,06331000,"LITTLE MUDDY RIVER BL COW CREEK NR WILLISTON, ND",Non-ref,ND,74001844,0.0003615633333424739,2418.742,2426.579409415196,0.32402833436538114,excellent,0
6252,03533000,"CLINCH RIVER BELOW NORRIS DAM, TENN.",Non-ref,TN,74053837,0.000634170000012091,7543.918,7568.457808490419,0.3252926197026411,excellent,0
847,11186000,KERN R NR KERNVILLE(RIVER ONLY) CA,Non-ref,CA,77021720,0.00036836963468339743,2190.521,2197.6679373806437,0.32626655396791543,excellent,0
3267,06769525,"Elm Creek near Elm Creek, Nebr.",Non-ref,NE,74035335,9.966666665661707e-05,182.2743,182.8695198207357,0.3265516974887182,excellent,0
4524,05474000,"Skunk River at Augusta, IA",Non-ref,IA,74029540,0.0003170466666517769,11165.38,11201.848186862302,0.3266184121122873,excellent,0
3838,05078000,"CLEARWATER RIVER AT PLUMMER, MN",Non-ref,MN,71047186,0.0003912657522735644,1446.337,1451.0703299351935,0.3272632820147396,excellent,0
1700,12324590,Little Blackfoot River near Garrison MT,Non-ref,MT,78018044,4.246666668450416e-05,1071.465,1067.954680134693,0.3276187150589971,excellent,0
5468,03362500,"SUGAR CREEK NEAR EDINBURGH, IN",Non-ref,IN,74038701,7.980000020779698e-06,1221.927,1217.9205150840053,0.3278825098385283,excellent,0
2374,09349500,"PIEDRA RIVER NEAR PIEDRA, CO.",Non-ref,CO,77014805,0.0005075333333479649,957.8151,954.6731328860377,0.32803482780364634,excellent,0
6828,02315500,"SUWANNEE RIVER AT WHITE SPRINGS, FLA.",Ref,FL,73020386,0.00014341304031621576,6136.255,6116.099902212431,0.3284592603724829,excellent,0
884,11109600,PIRU CREEK ABOVE LAKE PIRU CA,Non-ref,CA,77028047,0.00036954333332062106,963.7974,966.9663908540336,0.3288025942001513,excellent,0
4480,05411600,"Turkey River at Spillville, IA",Non-ref,IA,74017995,0.0001631199999820865,458.1378,459.6455081323063,0.32909489946175086,excellent,0
2537,06708000,"SOUTH PLATTE RIVER AT WATERTON, CO.",Non-ref,CO,74038510,1.1453333328859115e-05,6798.706,6821.142384392151,0.33000962818734936,excellent,0
3280,06788500,"NORTH LOUP RIVER AT ORD, NEBR.",Non-ref,NE,74023367,0.00022588054718379721,9662.612,9630.723874391117,0.3300155859397288,excellent,0
7504,01563200,"Rays Br Juniata R bl Rays Dam nr Huntingdon, PA",Non-ref,PA,73005301,0.0006306466666856636,2485.088,2493.2904839225776,0.33006814738863804,excellent,0
5006,04084500,"FOX R AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN, WI",Non-ref,WI,72050993,0.0008222333333023357,15584.42,15636.047830733154,0.3312784866755005,excellent,0
1484,09418200,"Mathews Canyon Wash nr Caliente, NV",Non-ref,NV,77017660,0.000973101496101249,82.9314,82.65651438525175,0.33146144252748994,excellent,0
5936,03415000,"WEST FORK OBEY RIVER NEAR ALPINE, TN",Ref,TN,74056196,0.00031020774490913904,299.0484,298.05670010355874,0.33161852611191883,excellent,0
2772,06324970,"LITTLE POWDER RIVER AB DRY CREEK, NEAR WESTON, WY",Non-ref,WY,74010096,6.543333341824109e-06,3203.98,3214.6135454398045,0.331885512387858,excellent,0
3053,06347500,"BIG MUDDY CREEK NEAR ALMONT, ND",Ref,ND,74005387,0.00088121532688496,1134.751,1138.518837578882,0.33204091284185766,excellent,0
1798,10020100,"BEAR RIVER ABOVE RESERVOIR, NEAR WOODRUFF, UT",Non-ref,WY,77000929,0.0005631044851739641,1955.137,1948.609989431337,0.3338390388327235,excellent,0
6377,02336000,"CHATTAHOOCHEE RIVER AT ATLANTA, GA",Non-ref,GA,73011511,0.0001964177646534768,3757.341,3769.885365260489,0.33386283705655223,excellent,0
5864,03284500,"KENTUCKY RIVER AT LOCK 8 NEAR CAMP NELSON, KY",Non-ref,KY,74045524,0.0008925500000174225,11434.88,11473.095749687933,0.3342033295315173,excellent,0
63,14337500,"BIG BUTTE CREEK NEAR MCLEOD,OREG.",Non-ref,OR,78026974,0.00023784666666415435,640.8351,638.6930404609077,0.33426064506958425,excellent,0
8238,11463900,MAACAMA C NR KELLOGG CA,Non-ref,CA,77016569,0.00026805666666973593,114.1371,113.75513026629106,0.33465869880077753,excellent,0
3303,06862700,"SMOKY HILL R NR SCHOENCHEN, KS",Non-ref,KS,74038247,0.0008517289741085855,14327.67,14375.642395627734,0.3348234264729292,excellent,0
6048,02361500,CHOCTAWHATCHEE RIVER NEAR BELLWOOD AL,Non-ref,AL,73018010,0.00027412172885637554,3313.061,3324.1611357965253,0.3350416969843035,excellent,0
4060,08020000,"Sabine Rv nr Gladewater, TX",Non-ref,TX,75005696,0.0001448956075562858,7233.661,7257.907264400563,0.33518662818955325,excellent,0
4883,07030050,"HATCHIE RIVER AT RIALTO, TN",Non-ref,TN,74054203,0.0007278486272338351,5967.874,5947.809633805175,0.33620626365143097,excellent,0
1427,13250000,PAYETTE RIVER NR LETHA ID,Non-ref,ID,78024227,0.0002776666666548522,7318.918,7343.532030770682,0.33630696191270204,excellent,0
1697,06073500,Dearborn River near Craig MT,Ref,MT,74005351,5.437666665386586e-05,834.5772,837.4034925999713,0.3386496300128184,excellent,0
3052,06347000,"ANTELOPE CREEK NR CARSON, ND",Ref,ND,74005401,0.0004105333333370709,617.2218,615.1242899151384,0.3398308492768072,excellent,0
752,11441002,UNION VALLEY PH NR PACIFIC CA,Non-ref,CA,77015638,0.0006626297646359568,216.5031,215.7671198800856,0.3399397606382483,excellent,0
4324,07188653,"Big Sugar Creek near Powell, MO",Ref,MO,74055948,0.0003731166782036158,367.0002,368.2482356365081,0.3400640208120106,excellent,0
2379,09355000,"SPRING CREEK AT LA BOCA, CO.",Non-ref,CO,77017096,0.0001546183258031991,151.1829,151.6981718114869,0.34082678099633734,excellent,0
7495,01554000,"Susquehanna River at Sunbury, PA",Non-ref,PA,73005124,0.00015984148787976185,47364.19,47202.691050526795,0.34097268310343143,excellent,0
4364,07359002,"Ouachita River at Remmel Dam above Jones Mill, AR",Non-ref,AR,74061867,0.00027777777776805124,4000.915,4014.566666084059,0.34121359949058877,excellent,0
