,STAID,STANAME,CLASS,STATE,COMID,distance,DRAIN_SQKM,flowline_drainage_area,area_difference_pct,match_quality,quality_rank
1717,02472000,"LEAF RIVER NR COLLINS, MS",Ref,MS,73017623,0.00027777333333744997,1927.134,1932.7367041236953,0.29072727291902256,excellent,0
237,10309000,"EAST FORK CARSON RIVER NEAR GARDNERVILLE, NV",Non-ref,NV,77014543,0.0004522733333516272,925.4421,928.14760938651,0.2923477748105491,excellent,0
3134,01053500,"Androscoggin River at Errol, NH",Non-ref,NH,73000610,0.00035756644900211297,2701.495,2709.4262667278767,0.2935880587554982,excellent,0
105,11303000,STANISLAUS R A RIPON CA,Non-ref,CA,77014027,0.0003492200000110302,2864.942,2856.4700465249616,0.29571116884873727,excellent,0
2441,02100500,"DEEP RIVER AT RAMSEUR, NC",Non-ref,NC,73009519,0.0006211334720890216,920.5353,923.2667840313043,0.2967277877669941,excellent,0
812,06235500,"LITTLE WIND RIVER NEAR RIVERTON, WY",Non-ref,WY,74022869,0.0007926233333321875,4934.026,4948.669374659464,0.2967834920096472,excellent,0
1044,06441500,BAD R NEAR FORT PIERRE SD,Ref,SD,74017150,1.769666668849368e-05,8152.545,8176.8396405666945,0.29800069262658957,excellent,0
135,12045500,"ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES, WA",Non-ref,WA,78014054,0.0007841719922594628,695.3868,697.459810254785,0.2981089452352279,excellent,0
2703,02087183,"NEUSE RIVER NEAR FALLS, NC",Non-ref,NC,73009439,0.0008333333333676637,1998.355,2004.3323029654227,0.2991111672061632,excellent,0
1561,02488500,"PEARL RIVER NR MONTICELLO, MS",Non-ref,MS,74069959,0.00039284260037283843,12917.69,12878.984743697249,0.2996298587653975,excellent,0
1949,03276500,"WHITEWATER RIVER AT BROOKVILLE, IND",Non-ref,IN,74037774,0.000720980216229109,3172.92,3163.324246118799,0.3024265938378935,excellent,0
1470,08015500,"CALCASIEU RIVER NR KINDER, LA",Non-ref,LA,74071317,0.0003339123212113325,4442.451,4428.94843405376,0.30394406030004345,excellent,0
1453,07056000,"Buffalo River near St. Joe, AR",Ref,AR,74054948,7.463747778254132e-05,2149.364,2155.9432215274524,0.30610085250577934,excellent,0
820,09306290,"WHITE RIVER BELOW BOISE CREEK, NEAR RANGELY, CO.",Non-ref,CO,77006335,0.00030664999999174825,6559.255,6579.337545819246,0.30617114015609626,excellent,0
944,08247500,"SAN ANTONIO RIVER AT ORTIZ, CO.",Non-ref,NM,75000163,0.00029914666666286394,300.735,299.81077928458376,0.3073206362466139,excellent,0
2109,02335000,"CHATTAHOOCHEE RIVER NEAR NORCROSS, GA",Non-ref,GA,73011555,0.00027777333333744997,3032.42,3041.7608385473854,0.30803248057278915,excellent,0
2092,03500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",Ref,NC,74063021,0.000392835529296905,361.1439,362.2640442909124,0.3101656405971236,excellent,0
1280,05129115,"VERMILION RIVER NR CRANE LAKE, MN",Ref,MN,71044075,0.00043977799147662343,2357.585,2364.9959813864793,0.31434630719483314,excellent,0
1480,05393500,"SPIRIT RIVER AT SPIRIT FALLS, WI",Ref,WI,74011916,0.0005118156733589932,220.4352,221.1285729857724,0.3145473072233403,excellent,0
1002,07105800,"FOUNTAIN CREEK AT SECURITY, CO.",Non-ref,CO,74039171,0.00017964990588343666,1316.769,1312.6268862417994,0.3145664697604966,excellent,0
1749,04101000,"ST. JOSEPH RIVER AT ELKHART, IND",Non-ref,IN,72058135,4.916333332261046e-05,8746.854,8774.398706662345,0.31490987116448454,excellent,0
654,13032500,SNAKE RIVER NR IRWIN ID,Non-ref,ID,78024158,0.00019641540761560492,13424.32,13466.847156677532,0.3167918872429428,excellent,0
1230,06913500,"MARAIS DES CYGNES R NR OTTAWA, KS",Non-ref,KS,74037542,0.00019033002231543393,3242.405,3252.6770572776977,0.3168036466048354,excellent,0
1935,03245500,Little Miami River at Milford OH,Non-ref,OH,74038584,0.0001948314884174198,3114.545,3124.455433879325,0.31819844886893445,excellent,0
3053,01116500,"PAWTUXET RIVER AT CRANSTON, RI",Non-ref,RI,73003545,0.000100556666680518,525.0195,523.3416671912419,0.3195753317273217,excellent,0
1957,03290500,"KENTUCKY RIVER AT LOCK 2 AT LOCKPORT, KY",Non-ref,KY,74037260,0.0009952928638919515,16007.57,16058.773891650098,0.31987298290807875,excellent,0
2648,01646000,"DIFFICULT RUN NEAR GREAT FALLS, VA",Non-ref,VA,73007551,0.00011012666666943004,149.8617,150.3417170442028,0.32030668556594644,excellent,0
2887,02047000,"NOTTOWAY RIVER NEAR SEBRELL, VA",Non-ref,VA,73008085,0.0004597608291338692,3731.432,3743.41166137966,0.32104729175448543,excellent,0
1454,07060500,"White River at Calico Rock, AR",Non-ref,AR,74053822,0.0009230312649249764,25801.86,25885.041589973844,0.3223860216815496,excellent,0
1179,05046000,"OTTER TAIL RIVER BL ORWELL D NR FERGUS FALLS, MN",Non-ref,MN,71048405,0.00040776255347698954,4501.151,4515.693566202892,0.3230854997508854,excellent,0
330,11186000,KERN R NR KERNVILLE(RIVER ONLY) CA,Non-ref,CA,77021720,0.00036836963468339743,2190.521,2197.6679373806437,0.32626655396791543,excellent,0
1423,05474000,"Skunk River at Augusta, IA",Non-ref,IA,74029540,0.0003170466666517769,11165.38,11201.848186862302,0.3266184121122873,excellent,0
1177,05078000,"CLEARWATER RIVER AT PLUMMER, MN",Non-ref,MN,71047186,0.0003912657522735644,1446.337,1451.0703299351935,0.3272632820147396,excellent,0
1815,03362500,"SUGAR CREEK NEAR EDINBURGH, IN",Non-ref,IN,74038701,7.980000020779698e-06,1221.927,1217.9205150840053,0.3278825098385283,excellent,0
2273,02315500,"SUWANNEE RIVER AT WHITE SPRINGS, FLA.",Ref,FL,73020386,0.00014341304031621576,6136.255,6116.099902212431,0.3284592603724829,excellent,0
339,11109600,PIRU CREEK ABOVE LAKE PIRU CA,Non-ref,CA,77028047,0.00036954333332062106,963.7974,966.9663908540336,0.3288025942001513,excellent,0
2600,01563200,"Rays Br Juniata R bl Rays Dam nr Huntingdon, PA",Non-ref,PA,73005301,0.0006306466666856636,2485.088,2493.2904839225776,0.33006814738863804,excellent,0
1589,04084500,"FOX R AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN, WI",Non-ref,WI,72050993,0.0008222333333023357,15584.42,15636.047830733154,0.3312784866755005,excellent,0
670,10020100,"BEAR RIVER ABOVE RESERVOIR, NEAR WOODRUFF, UT",Non-ref,WY,77000929,0.0005631044851739641,1955.137,1948.609989431337,0.3338390388327235,excellent,0
2113,02336000,"CHATTAHOOCHEE RIVER AT ATLANTA, GA",Non-ref,GA,73011511,0.0001964177646534768,3757.341,3769.885365260489,0.33386283705655223,excellent,0
30,14337500,"BIG BUTTE CREEK NEAR MCLEOD,OREG.",Non-ref,OR,78026974,0.00023784666666415435,640.8351,638.6930404609077,0.33426064506958425,excellent,0
288,11441002,UNION VALLEY PH NR PACIFIC CA,Non-ref,CA,77015638,0.0006626297646359568,216.5031,215.7671198800856,0.3399397606382483,excellent,0
864,09355000,"SPRING CREEK AT LA BOCA, CO.",Non-ref,CO,77017096,0.0001546183258031991,151.1829,151.6981718114869,0.34082678099633734,excellent,0
889,06623800,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY",Ref,WY,74032328,0.00023400000000606272,187.6617,187.01887190513844,0.34254623871656104,excellent,0
183,14211720,"WILLAMETTE RIVER AT PORTLAND, OR",Non-ref,OR,78019746,0.0008307373308223994,28936.87,29036.23758921665,0.3433943934387176,excellent,0
2635,01629500,"S F SHENANDOAH RIVER NEAR LURAY, VA",Non-ref,VA,73006669,0.00046972867772221606,3551.746,3563.9986921754057,0.34497658828659555,excellent,0
2372,01625000,"MIDDLE RIVER NEAR GROTTOES, VA",Non-ref,VA,73006800,0.00030363333333127684,964.1261,967.4542651921696,0.34520019654790485,excellent,0
214,11502500,"WILLIAMSON RIVER BLW SPRAGUE RIVER NR CHILOQUIN,OR",Non-ref,OR,77000798,0.00028232652450610555,7820.364,7793.363772945954,0.34525537499335524,excellent,0
787,09371000,"MANCOS RIVER NEAR TOWAOC, CO.",Non-ref,CO,77014405,0.00013340747938366828,1361.793,1366.5612195307476,0.35014275523135524,excellent,0
1244,07176000,"Verdigris River near Claremore, OK",Non-ref,OK,74054046,0.0003472764188822532,16709.18,16767.882157730568,0.35131680747090943,excellent,0
1755,04105700,"AUGUSTA CREEK NEAR AUGUSTA, MI",Ref,MI,72059423,0.0009540873947568699,98.0415,97.69687784373826,0.3515064092876336,excellent,0
809,06225000,"BULL LAKE CREEK NEAR LENORE, WY",Non-ref,WY,74017042,0.000405219999990436,548.2323,550.1620858534465,0.35200148795436653,excellent,0
2712,02102000,"DEEP RIVER AT MONCURE, NC",Non-ref,NC,73009347,0.0005555600000164418,3740.0,3753.3642521857396,0.3573329461427697,excellent,0
2264,02225000,"ALTAMAHA RIVER NEAR BAXLEY, GA",Non-ref,GA,73017582,8.374666661836727e-05,29932.72,30039.930701934754,0.3581722674543214,excellent,0
806,06282000,"SHOSHONE RIVER BELOW BUFFALO BILL RESERVOIR, WY",Non-ref,WY,74009599,0.00032426502772444683,4001.216,3986.8520101801705,0.35899061234958035,excellent,0
671,10020300,"BEAR RIVER BELOW RESERVOIR, NEAR WOODRUFF, UT",Non-ref,WY,77000926,9.380478559111305e-05,2039.566,2032.224991676316,0.3599299225268531,excellent,0
69,11407000,FEATHER R A OROVILLE CA,Non-ref,CA,77006280,0.0006839891034968475,9380.393,9414.281675886366,0.36127138688503135,excellent,0
2060,03229500,Big Walnut Creek at Rees OH,Non-ref,OH,74037922,0.0003695104336075672,1424.002,1429.1507691507516,0.3615703595045235,excellent,0
2326,03030500,"Clarion River near Piney, PA",Non-ref,PA,74029837,0.0007707433333550284,2501.184,2510.330152666564,0.3656729239657666,excellent,0
1714,02482000,"PEARL RIVER AT EDINBURG, MS",Non-ref,MS,74067733,1.4210854715202004e-14,2335.163,2326.618769673252,0.36589438624833553,excellent,0
149,12059500,"NORTH FORK SKOKOMISH RIVER NEAR POTLATCH, WA",Non-ref,WA,78016988,0.00037270184222114186,302.4864,301.37859662504485,0.3662324570477065,excellent,0
1979,02383500,"COOSAWATTEE RIVER NEAR PINE CHAPEL, GA",Non-ref,GA,73011614,3.333354925416643e-09,2155.651,2163.5524237247746,0.36654466445518125,excellent,0
729,09448500,"GILA RIVER AT HEAD OF SAFFORD VALLEY, NR SOLOMON,",Non-ref,AZ,77032293,0.00048055666668744834,20424.0,20499.01302708798,0.3672788243634046,excellent,0
1187,05316500,"REDWOOD RIVER NEAR REDWOOD FALLS, MN",Non-ref,MN,74009209,0.00042249394475973477,1616.566,1622.529999722595,0.36893017189492805,excellent,0
1816,03363500,"FLATROCK RIVER AT ST. PAUL, IND.",Non-ref,IN,74038791,1.778609255890624e-05,772.065,769.2153673066645,0.3690923294457841,excellent,0
960,08279000,"EMBUDO CREEK AT DIXON, NM",Non-ref,NM,75000893,2.3046666676407312e-05,825.1877,828.2410583707222,0.3700198598115566,excellent,0
1671,05578500,"SALT CREEK NEAR ROWELL, IL",Non-ref,IL,74030978,3.7869999999884385e-05,862.6382,865.8374171679683,0.37086430533313963,excellent,0
2997,01170500,"CONNECTICUT RIVER AT MONTAGUE CITY, MA",Non-ref,MA,73001642,0.0004694666666935632,20389.69,20465.52890489201,0.3719473169626942,excellent,0
1430,05502300,"Salt River at Hagers Grove, MO",Non-ref,MO,74037902,0.00044721999998387224,935.1459,938.6309646058307,0.3726760290379028,excellent,0
174,14191000,"WILLAMETTE RIVER AT SALEM, OR",Non-ref,OR,78019770,0.00082928304787099,18821.76,18892.09297817509,0.37367907238797454,excellent,0
2678,02041000,"DEEP CREEK NEAR MANNBORO, VA",Non-ref,VA,73008284,0.00012738333333572882,409.2858,410.82596889075836,0.3763064564561893,excellent,0
1483,05398000,"WISCONSIN RIVER AT ROTHSCHILD, WI",Non-ref,WI,74009947,0.0007217486056264052,10421.35,10460.651418518191,0.37712406279600036,excellent,0
1257,07336200,"Kiamichi River near Antlers, OK",Non-ref,OK,74061942,0.00045472666668189277,2924.537,2935.590861328879,0.37796961805848467,excellent,0
2416,02056000,"ROANOKE RIVER AT NIAGARA, VA",Non-ref,VA,73008141,0.00013843000004243322,1323.014,1328.0232301655828,0.37862261212526466,excellent,0
158,14233500,"COWLITZ RIVER NEAR KOSMOS, WA",Non-ref,WA,78017944,0.00018659133741848142,2652.842,2662.9025756423653,0.37923764937245286,excellent,0
1818,03364000,"EAST FORK WHITE RIVER AT COLUMBUS, IND.",Non-ref,IN,74037723,0.0008286207245096965,4418.793,4402.00896152312,0.3798331009594631,excellent,0
2729,04273500,SARANAC RIVER AT PLATTSBURGH NY,Non-ref,NY,72051563,0.0002668220298709036,1581.609,1575.584930372261,0.3808823563686715,excellent,0
1702,03604000,"BUFFALO RIVER NEAR FLAT WOODS, TN",Ref,TN,74054257,0.0005296733333466365,1163.026,1167.4746954224934,0.3825104015295704,excellent,0
535,13105000,SALMON FALLS CREEK NR SAN JACINTO NV,Non-ref,NV,78028163,0.0001964177646685497,3629.59,3643.4808426969603,0.38271106921057574,excellent,0
2606,01570000,"Conodoguinet Creek near Hogestown, PA",Non-ref,PA,73005309,2.356997677500385e-09,1206.586,1211.2222421601375,0.3842446506206353,excellent,0
2814,01453000,"Lehigh River at Bethlehem, PA",Non-ref,PA,73005208,0.00037613000003489105,3306.332,3293.20644342355,0.396982413636924,excellent,0
786,09368000,"SAN JUAN RIVER AT SHIPROCK, NM",Non-ref,NM,77020815,0.0006534538756482602,33180.13,33312.18487713547,0.39799385094474726,excellent,0
2609,01573560,"Swatara Creek near Hershey, PA",Non-ref,PA,73005349,0.0003508852410075901,1250.56,1255.5422430386207,0.3984009594598187,excellent,0
2410,02025500,"JAMES RIVER AT HOLCOMB ROCK, VA",Non-ref,VA,73007852,2.8739999990534667e-05,8443.398,8477.415402618699,0.4028875888439659,excellent,0
3131,01049000,"Sebasticook River near Pittsfield, Maine",Non-ref,ME,73000621,0.00016695733915097973,1488.607,1494.6141299733445,0.40354035506648095,excellent,0
655,13037500,SNAKE RIVER NR HEISE ID,Non-ref,ID,78024140,0.0005892556509832294,14858.54,14918.533822887894,0.40376660753945365,excellent,0
505,13310700,SF SALMON RIVER NR KRASSEL RANGER STATION ID,Ref,ID,78020032,1.4210854715202004e-14,853.1325,856.5799002888958,0.40408732393804925,excellent,0
1406,05464500,"Cedar River at Cedar Rapids, IA",Non-ref,IA,74022953,0.0007154388560708543,16861.9,16793.740671463514,0.40422092727680153,excellent,0
656,13038500,SNAKE RIVER AT LORENZO ID,Non-ref,ID,78024140,0.00019642012170642157,14979.16,14918.533822887894,0.40473682844769826,excellent,0
2882,01491000,"CHOPTANK RIVER NEAR GREENSBORO, MD",Ref,MD,73007017,2.777333332915077e-05,292.0401,290.85242893813717,0.4066808160464366,excellent,0
1126,06481000,BIG SIOUX R NEAR DELL RAPIDS SD,Non-ref,SD,74016653,5.4772491270691354e-05,9662.446,9702.309072335147,0.41255674117244306,excellent,0
153,12089500,"NISQUALLY RIVER AT MCKENNA, WA",Non-ref,WA,78017957,0.0006060989345230311,1366.257,1360.619980502968,0.41258851717005235,excellent,0
2598,01559000,"Juniata River at Huntingdon, PA",Non-ref,PA,73005343,0.0005399090257586672,2111.3,2120.01148613178,0.4126124251304893,excellent,0
2391,02011400,"JACKSON RIVER NEAR BACOVA, VA",Ref,VA,73006835,0.00022272666666367513,407.7162,409.4035164217781,0.41384581279283583,excellent,0
1411,05453100,"Iowa River at Marengo, IA",Non-ref,IA,74022939,0.0003068574248535331,7237.921,7267.895459674145,0.4141307935544582,excellent,0
863,09354500,"LOS PINOS RIVER AT LA BOCA, CO.",Non-ref,CO,77014311,3.626750682341323e-05,1343.914,1349.481769539587,0.4142950768863976,excellent,0
1194,06605850,"Little Sioux River at Linn Grove, IA",Non-ref,IA,74022497,2.245333335082478e-05,3998.228,3981.597940100366,0.41593575703121566,excellent,0
907,09034250,"COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO.",Non-ref,CO,77006923,2.6162950707215454e-06,2041.868,2050.374375406919,0.41659771380516436,excellent,0
2432,02071000,"DAN RIVER NEAR WENTWORTH, NC",Non-ref,NC,73009212,2.1316282072803006e-14,2706.758,2718.082548967829,0.41838054853183354,excellent,0
1565,07375500,"Tangipahoa River at Robert, LA",Non-ref,LA,74071366,0.0005895691350004203,1674.757,1667.7451707917223,0.4186774086197419,excellent,0
2669,02029000,"JAMES RIVER AT SCOTTSVILLE, VA",Non-ref,VA,73007833,0.0006984633333715352,11875.81,11925.692371441108,0.42003342459258164,excellent,0
127,11133000,SANTA YNEZ R A NARROWS NR LOMPOC CA,Non-ref,CA,77027849,0.0003223534824075007,2043.808,2052.421071190215,0.42142271633221534,excellent,0
2439,02094500,"REEDY FORK NEAR GIBSONVILLE, NC",Non-ref,NC,73009785,0.00019641776466352537,340.7031,342.1427030737307,0.4225388831891068,excellent,0
1754,04105500,"KALAMAZOO RIVER NEAR BATTLE CREEK, MI",Non-ref,MI,72057981,0.00016240592847283333,2132.015,2141.0454075528523,0.42356210218279267,excellent,0
392,12149000,"SNOQUALMIE RIVER NEAR CARNATION, WA",Non-ref,WA,78015863,0.00035180447983387483,1561.414,1568.0341770084558,0.4239860157815808,excellent,0
3121,01100000,"MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",Non-ref,MA,73001690,0.0005672646300574317,11983.35,12034.192929790275,0.4242797697661745,excellent,0
1149,07145700,"SLATE C AT WELLINGTON, KS",Ref,KS,74047459,0.0004496000000315803,399.8106,401.5090352317623,0.42480995545447997,excellent,0
967,08377900,"RIO MORA NEAR TERRERO, NM",Ref,NM,75001068,0.0002463100000014151,139.0311,139.62189115866457,0.4249345352691291,excellent,0
982,08405150,"DARK CANYON AT CARLSBAD, NM",Non-ref,NM,75006224,4.6836396154160844e-05,1160.815,1165.7513804540322,0.4252512634685227,excellent,0
969,08379500,"PECOS RIVER NEAR ANTON CHICO, NM",Non-ref,NM,75000822,0.0002264466666588305,2701.843,2713.347761713825,0.4258116298328677,excellent,0
565,13337000,LOCHSA RIVER NR LOWELL ID,Ref,ID,78017893,0.0003928331722942032,3053.417,3066.464884995266,0.4273207686754227,excellent,0
1683,03378000,"BONPAS CREEK AT BROWNS, IL",Non-ref,IL,74045756,0.0002538112650605848,590.5197,593.0445044955858,0.4275563534266241,excellent,0
2353,03079000,"Casselman River at Markleton, PA",Non-ref,PA,74037954,0.000802173333354972,990.8361,986.5843843829764,0.4291038262557846,excellent,0
761,09217000,"GREEN RIVER NEAR GREEN RIVER, WY",Non-ref,WY,77000616,0.0001200313761034487,25211.51,25320.637562843833,0.43284818261117364,excellent,0
2468,02169500,"CONGAREE RIVER AT COLUMBIA, SC",Non-ref,SC,73011026,0.0005457638699140156,20246.63,20334.34979957297,0.43325629782817854,excellent,0
2757,01420500,BEAVER KILL AT COOKS FALLS NY,Non-ref,NY,73003496,0.00018958666668567048,627.0471,629.7668135643522,0.43373353681919885,excellent,0
2472,02175000,"EDISTO RIVER NR GIVHANS, SC",Non-ref,SC,73014501,0.0004001729406521291,7077.072,7046.096920207834,0.4376821345348199,excellent,0
1338,06904050,"Chariton River at Livonia, MO",Non-ref,MO,74030426,4.910149491376017e-05,2246.616,2256.5538577799884,0.4423478591796935,excellent,0
2619,01614500,"CONOCOCHEAGUE CREEK AT FAIRVIEW, MD",Non-ref,MD,73005344,0.0005499711552333658,1309.48,1303.6767027414207,0.4431757078060969,excellent,0
1967,03366500,"MUSCATATUCK RIVER NEAR DEPUTY, IN",Ref,IN,74038908,0.00026052642247726803,755.2151,758.5670016552207,0.44383403552453765,excellent,0
1803,03353500,"EAGLE CREEK AT INDIANAPOLIS, IND",Non-ref,IN,74037334,3.816255298798826e-05,450.9819,448.9714546384774,0.4457929157517438,excellent,0
519,13246000,NF PAYETTE RIVER NR BANKS ID,Non-ref,ID,78021930,0.0006022122042239529,2392.131,2402.805856961353,0.4462488451240033,excellent,0
1205,06809210,"East Nishnabotna River near Atlantic, IA",Non-ref,IA,74029704,0.0005644500000130392,1138.358,1143.4472945430866,0.44707328828775134,excellent,0
2261,02215500,"OCMULGEE RIVER AT LUMBER CITY, GA",Non-ref,GA,73017603,0.00018260000000225318,13566.88,13627.910786175651,0.44985130093029413,excellent,0
33,14359000,"ROGUE RIVER AT RAYGOLD NEAR CENTRAL POINT, OR",Non-ref,OR,78026699,0.0006793033333494237,5310.432,5334.3733258033835,0.45083574751326705,excellent,0
2901,11478500,VAN DUZEN R NR BRIDGEVILLE CA,Ref,CA,77006869,0.00026417745045122985,572.3766,574.967007959588,0.45257055574738586,excellent,0
1418,05465000,"Cedar River near Conesville, IA",Non-ref,IA,74029777,0.00043425734623608056,20153.82,20062.048985032165,0.45535295526026864,excellent,0
1732,02479300,"RED CREEK AT VESTRY, MS",Ref,MS,73018069,0.0005892556509907658,1144.201,1149.4209659538374,0.45621057435165197,excellent,0
80,11446500,AMERICAN R A FAIR OAKS CA,Non-ref,CA,77013378,0.0004601099999703706,4984.418,5007.163978824436,0.45634171982437977,excellent,0
3089,01334500,HOOSIC RIVER NEAR EAGLE BRIDGE NY,Non-ref,NY,73001900,0.00044370999999898686,1324.343,1330.3881866347274,0.45646683938581734,excellent,0
2570,01520000,"Cowanesque River near Lawrenceville, PA",Non-ref,NY,73003440,0.0009071466666554784,776.2662,779.8183377304933,0.45759273436010917,excellent,0
2524,02312720,"WITHLACOOCHEE R AT WYSONG DAM AT CARLSON, FLA.",Non-ref,FL,73021540,0.00012358105213892932,3981.51,3963.130826246012,0.46161315063853153,excellent,0
777,09169500,"DOLORES RIVER AT BEDROCK, CO.",Non-ref,CO,77013955,0.0007202778234949652,5232.928,5257.1296029624955,0.4624868326584199,excellent,0
3100,04286000,"WINOOSKI RIVER AT MONTPELIER, VT",Non-ref,VT,72051916,0.00011942562130075453,1022.999,1018.2565781525133,0.46358030139684914,excellent,0
958,07216500,"MORA RIVER NEAR GOLONDRINAS, NM",Non-ref,NM,74055532,0.0003589344732079106,690.4917,693.6941000998428,0.46378545894798556,excellent,0
867,09363500,"ANIMAS RIVER NEAR CEDAR HILL, NM",Non-ref,CO,77021350,0.0001485984900870924,2854.036,2867.2949035861084,0.46456679544716034,excellent,0
2010,02419000,UPHAPEE CREEK NEAR TUSKEGEE AL,Non-ref,AL,73015066,0.0008797433333285198,862.1604,866.1731656608519,0.4654314511373834,excellent,0
318,11278400,"CHERRY C BL DION R HOLM PH, NR MATHER CA",Non-ref,CA,77014784,9.544999998922776e-05,610.4933,607.6394389206606,0.4674680425386105,excellent,0
2383,03061000,"WEST FORK RIVER AT ENTERPRISE, WV",Non-ref,WV,74038630,0.00019597935843766775,1985.226,1994.5136235479486,0.4678370899811125,excellent,0
3153,01015800,"Aroostook River near Masardis, Maine",Non-ref,ME,72040358,0.00030248378184000423,2313.755,2324.6481598274563,0.4708000556435838,excellent,0
1395,05369500,"CHIPPEWA RIVER AT DURAND, WI",Non-ref,WI,74009308,0.0008745624070658625,23441.86,23552.35569384351,0.4713606080895876,excellent,0
543,09413200,"VIRGIN RIVER NEAR BLOOMINGTON, UT",Non-ref,UT,77013287,4.4161175519001405e-05,9975.043,10022.128608097706,0.4720341365717063,excellent,0
1340,06905500,"Chariton River near Prairie Hill, MO",Non-ref,MO,74037841,0.0007499999999822649,4899.487,4922.66817537342,0.4731347460136142,excellent,0
17,14306500,"ALSEA RIVER NEAR TIDEWATER, OR",Ref,OR,78022217,0.0007128566666807502,857.1636,861.2233971267923,0.47363153624259346,excellent,0
2131,02347500,"FLINT RIVER NEAR CULLODEN, GA",Non-ref,GA,73014761,0.0002777766666568482,4790.137,4812.827306753828,0.47368805430468347,excellent,0
75,11417500,S YUBA R A JONES BAR NR GRASS VALLEY CA,Non-ref,CA,77006646,0.0003846900000183951,820.4211,824.3252917834966,0.47587656917850746,excellent,0
1299,05372995,"SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN",Non-ref,MN,74017834,0.0002969848480921311,779.4621,783.1728653752646,0.47606745411542145,excellent,0
621,09484000,"SABINO CREEK NEAR TUCSON, AZ.",Ref,AZ,77034117,0.0002063879702664906,103.6521,103.1585060793338,0.4762025281361399,excellent,0
3135,01054000,"Androscoggin River near Gorham, NH",Non-ref,NH,73000578,9.624901802263083e-05,3527.626,3544.4275807125787,0.47628577158061736,excellent,0
1426,05496000,"Wyaconda River above Canton, MO",Non-ref,MO,74030688,0.00018069878090839797,1029.313,1034.2322399397067,0.4779148752329549,excellent,0
984,06433000,REDWATER RIVER ABOVE BELLE FOURCHE SD,Non-ref,SD,74009545,0.00035669040263020923,2397.315,2408.8434440521273,0.4808898310037384,excellent,0
2714,02102500,"CAPE FEAR RIVER AT LILLINGTON, NC",Non-ref,NC,73009325,0.000982091180290183,8995.328,9038.611254409001,0.48117483219068313,excellent,0
2071,03216500,"LITTLE SANDY RIVER AT GRAYSON, KY",Non-ref,KY,74047289,8.129999996953073e-05,1036.77,1041.7623184754807,0.4815261316859781,excellent,0
1920,03325500,"MISSISSINEWA RIVER NEAR RIDGEVILLE, IND.",Non-ref,IN,74032109,4.412999999914291e-05,345.3102,346.9906104161628,0.48663793197037675,excellent,0
2334,01603000,"NORTH BRANCH POTOMAC RIVER NEAR CUMBERLAND, MD",Non-ref,MD,73005179,0.0009271328097745275,2267.205,2278.269695397955,0.48803241868092617,excellent,0
2424,03171000,"NEW RIVER AT RADFORD, VA",Non-ref,VA,74045407,0.0001387288983894541,7167.697,7203.57876073732,0.5006037606963616,excellent,0
1069,06452000,WHITE R NEAR OACOMA SD,Ref,SD,74016731,0.00017186666667612371,25791.04,25920.471136976143,0.5018453578302453,excellent,0
1319,05483600,"Middle Raccoon River at Panora, IA",Non-ref,IA,74023756,0.00021100537759041944,1115.563,1109.939178813512,0.5041240330208296,excellent,0
1852,02424000,CAHABA RIVER AT CENTREVILLE AL,Non-ref,AL,73014575,0.0008377000000052702,2656.627,2670.024263463383,0.5042959912469023,excellent,0
1229,06913000,"MARAIS DES CYGNES R NR POMONA, KS",Non-ref,KS,74037553,1.1043333330462701e-05,2727.127,2740.901984429362,0.5051097521076987,excellent,0
1853,02424590,"CAHABA RIVER NEAR SUTTLE, AL.",Non-ref,AL,73014562,0.00029495780869100776,3854.609,3835.117978632193,0.5056549540512865,excellent,0
1334,06897500,"Grand River near Gallatin, MO",Non-ref,MO,74037397,0.0006108833333371423,5819.077,5848.64436206044,0.50811085779479,excellent,0
1827,03371500,"EAST FORK WHITE RIVER NEAR BEDFORD, IN",Non-ref,IN,74037600,0.00033028999999373815,9981.242,10032.017496314424,0.5087091998613342,excellent,0
335,11216400,DINKEY C SIPHON FISH RELEASE A BALCH CAMP CA,Non-ref,CA,77020954,0.00011589999999728208,341.1387,342.89590692659533,0.5151004346898662,excellent,0
1950,03347000,"WHITE RIVER AT MUNCIE, IN",Non-ref,IN,74031130,4.324333331595653e-05,627.1389,623.9076194539168,0.515241606936392,excellent,0
2634,01628500,"S F SHENANDOAH RIVER NEAR LYNNWOOD, VA",Non-ref,VA,73006679,0.0009612933333258411,2792.926,2807.328756759103,0.5156870163800575,excellent,0
815,09247600,"YAMPA RIVER BELOW CRAIG, CO.",Non-ref,CO,77006332,0.0006165287595292485,5503.889,5532.354446579939,0.5171878753357588,excellent,0
780,09372000,MCELMO CREEK NEAR COLORADO-UTAH STATE LINE,Non-ref,CO,77015020,0.00012329113835947176,897.1452,901.7934943019977,0.518120623283464,excellent,0
110,11149900,SAN ANTONIO R NR LOCKWOOD CA,Non-ref,CA,77022138,0.0006718598651631027,556.416,559.3069843767536,0.5195724739679524,excellent,0
